title,time,county,link,img_url,content,town
竹市晴空匯惡火》住戶返家取物 驚見家園佈滿焦油與黑漬水痕,2024/5/28 18:32,新竹,https://news.ltn.com.tw/news/society/breakingnews/4687446,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687446_1_1.jpg,〔記者洪美秀／新竹報導〕新竹市東區慈雲路晴空匯28樓社區集合式大樓526發生火警，造成2名消防人員殉職，受災的D1棟約112戶、351名住戶，今天中午後陸續分批返家拿取重要財物，部分住戶回到自己熟悉的家園，看到社區大廳及公共空間都佈滿黑油及黑水，且牆壁也被燻黑，難以相信這是原本的社區家園，尤其要拿手電筒摸黑進家裏，有的悲中從來，但因社區還未復電，無法整理家園，僅能緊急拿些重要物品就離開。,東區
新竹市務會議為殉職2勇消默哀1分鐘 將加強社區大樓消防安檢,2024/5/28 18:28,新竹,https://news.ltn.com.tw/news/society/breakingnews/4687371,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687371_1_1.jpg,〔記者洪美秀／新竹報導〕新竹市東區晴空匯526火警造成2名消防人員殉職，市長高虹安今天在市務會議與市府一級主管默哀1分鐘，對2名殉職同仁表達不捨與哀慟，強調會針對消防搶救過程，以及竹市各社區大樓的消防安全進行加強檢討與改進，杜絕未來再發生憾事。,東區
新北檢票選主任檢察官 前3名出爐,2024/5/28 18:23,新北,https://news.ltn.com.tw/news/society/breakingnews/4687401,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687401_1_1.jpg,〔記者王定傳／新北報導〕新北地檢署今（28日）舉辦主任檢察官票選，今年共有3名候選檢察官，下午4點開票後，由檢察官吳秉林以總票數75票奪下第一，檢察官許宏緯63票居次，檢察官周懿君以60票第三。,無相符區域
新竹火警凸顯高樓層住宅消防公安 桃市府稽查高風險案件,2024/5/28 17:22,桃園,https://news.ltn.com.tw/news/society/breakingnews/4687282,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687282_1_1.jpg,〔記者鄭淑婷／桃園報導〕新竹市「晴空匯」社區26日發生火警，帶走2名英勇消防員性命，這場火警也凸顯高樓層集合式住宅消防及公安問題，桃市府表示，將主動出擊由建築管理處及消防局組成聯合稽查小組，針對高風險案件優先進行消防和公安抽檢。,無相符區域
台南楠西倉庫火警 14車、28人灌救,2024/5/28 16:55,台南,https://news.ltn.com.tw/news/society/breakingnews/4687309,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687309_1_1.jpg,〔記者吳俊鋒／台南報導〕台南楠西區1處倉庫下午發生火警，烈焰不斷竄出，消防局共出動14車、28人趕往灌救，阻止延燒。,楠西
地方選舉史罕見！藍營彰縣議員施嘉華 第2次被判決當選無效確定,2024/5/28 16:36,台中,https://news.ltn.com.tw/news/society/breakingnews/4687253,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687253_1_1.jpg,〔記者張瑞楨／台中報導〕彰化縣第三選區國民黨籍縣議員施嘉華，2018年當選第19屆彰化縣議員，因父親施復興幫買票，他雖無刑事責任，仍被判決當選無效，2022年第20屆議員選舉，他捲土重來且當選，卻被彰化地檢署指控，他與父親用「贊助文宣品」之名賄選，刑事部分，台中高分院判決各3年2月和3年4月徒刑，民事部分，高等法院台中分院今天判決施嘉華當選無效，全案確定，施嘉華兩度當選無效，也創下地方選舉史罕見的一頁。,無相符區域
「大圈仔」總裁朱國榮爽逃海外 高院判賠近億求償難,2024/5/28 16:35,台北,https://news.ltn.com.tw/news/society/breakingnews/4687163,https://img.ltn.com.tw/Upload/news/600/2024/05/28/phpllX4e4.jpg,〔記者張文川／台北報導〕去年9月棄保5億元潛逃的國寶集團總裁朱國榮，涉台壽保內線交易案二審被判刑16年，262名投資人委託證券投資人及期貨交易人保護中心提告，向朱國榮求償股票交易差額損失9641萬餘元及2倍賠償金，共求償2億8000餘萬元，一審台北地判朱應賠償9641萬餘元；二審高等法院今駁回雙方上訴，維持應賠9641萬多元。可上訴。,無相符區域
善陽展望協會假募款真詐財 還拿錢給竹聯幫圍事,2024/5/28 16:24,台北,https://news.ltn.com.tw/news/society/breakingnews/4687254,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687254_1_1.jpg,〔記者鄭景議／台北報導〕中華民國善陽展望協會打著認養弱勢家庭、陪伴弱勢孩童愛心送餐等名義，在雙北各大醫院及捷運站出入口聘請志工募款，募得的款項卻全被會長楊昇翰中飽私囊，更離譜的是為了募款順利，他甚至付給竹聯幫齊天會每個月2萬元的圍事費，來保證它們假募款順利，刑事局偵查第二大隊警方今宣告破案，將齊天會12名成員及楊昇翰一網打盡，依組織犯罪及加重詐欺法辦。,無相符區域
澎湖西嶼竹灣2外籍漁工失蹤 疑想換雇主不願等,2024/5/28 16:13,澎湖,https://news.ltn.com.tw/news/society/breakingnews/4687221,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687221_2.jpg,〔記者劉禹慶／澎湖報導〕澎湖漁業仰賴外勞甚深，但近年來逃逸風四起，雖一度經本報獨家報導，曾遏止一段時間，但近日漁工逃逸歪風再起，西嶼竹灣某漁船雇用的2名外籍漁工25日晚間突然人間蒸發，船主遍尋不著，無奈下只能通知仲介協助，目前2名逃逸外勞仍下落不明。,無相符地區
誰接台北市警局長？ 蔣萬安：2天內確定,2024/5/28 16:12,台北,https://news.ltn.com.tw/news/society/breakingnews/4687217,https://img.ltn.com.tw/Upload/news/600/2024/05/28/phpk1froJ.jpg,〔記者詹湘淇／台北報導〕前台北市警察局長張榮興升任警政署長，原職懸缺至今，國民黨台北市議員王欣儀今詢及北市警察局長接任人選，台北市長蔣萬安表示，內政部長劉世芳昨晚已致電討論北市警局人事，預計2天內就能確定人選。,無相符區域
清潔隊員站垃圾車踏板摔死負一半責任 新北環保局判賠家屬60萬,2024/5/28 16:11,新北,https://news.ltn.com.tw/news/society/breakingnews/4687133,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687133_1_1.jpg,〔記者王定傳／新北報導〕新北市政府環境保護局三重區清潔隊金姓清潔隊員，2020年進行髒亂點垃圾清運作業，站在垃圾車後方未設有防墜設備的踏板上，行經彎道時摔落後癱瘓、死亡，金的子女提訴求償，新北地院法官判定新北環保局有過失，但因環保局有明令禁止站在垃圾車後方踏板行為，金站在踏板上須自負5成責任，並扣除家屬已領取保險金、撫卹金及喪葬補助費後，判環保局賠償家屬60萬元，可上訴。,三重
林明佐涉內鬼案被押前記者史鎮康 曾幫黑道周政保拍亮槍影片,2024/5/28 16:08,台中,https://news.ltn.com.tw/news/society/breakingnews/4687204,https://img.ltn.com.tw/Upload/news/600/2024/05/28/phpvvi6wz.jpg,〔記者張瑞楨／台中報導〕刑事警察局三線二星警政監林明佐涉嫌當「內鬼」，洩密包庇博弈與洗錢集團案，台中地檢署聲押禁見林明佐之後，本月22、23日持續搜索傳喚，共傳喚具有上千億元身價的博弈集團陳姓總裁（金主），以及陳總裁的手下前記者史鎮康等5人，並以犯組織犯罪條例、洗錢及賭博等罪嫌重大，有逃亡及串證、滅證等疑慮，向法院聲請羈押禁見獲准，史鎮康是14年前，震驚社會「周政保亮槍影帶」的拍攝者。,無相符區域
廉政署長交接 馮成上任：降低貪瀆、接軌國際,2024/5/28 15:55,台北,https://news.ltn.com.tw/news/society/breakingnews/4687198,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687198_1_1.jpg,〔記者陳彩玲／台北報導〕廉政署今天上午舉辦署長交接儀式，新任署長馮成表示，未來會著重防貪，降低貪瀆發生率，「用廉政打開國際的路」。而法務部長鄭銘謙也期許廉政署勿忘初衷，以防貪為主、肅貪為輔，做好廉政工作、提升行政效率，贏得人民信任。,無相符區域
破解高雄八五大樓「一樓一鳳」都市傳說 警逮6名泰國賣淫妹,2024/5/28 15:46,高雄,https://news.ltn.com.tw/news/society/breakingnews/4686991,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686991_1_1.jpg,〔記者黃佳琳／高雄報導〕曾是全台最高建築的高雄八五大樓，一直以來都有暗藏「一樓一鳳」的都市傳說，高雄檢警經搜證持票前往搜索，果然在20、21、24、25、30樓共7間套房裡找到6名泰國籍女子來台從事賣淫，並逮捕也住在大樓裡的鄭姓負責人及盧姓女友，雄檢偵結後依妨害風化罪起訴2人。,無相符區域
中捷隨機砍人事件1週 長髮男、高中生估週五出院,2024/5/28 15:42,台中,https://news.ltn.com.tw/news/society/breakingnews/4687176,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687176_1_1.jpg,〔記者蔡淑媛／台中報導〕台中捷運21日發生車廂內砍人案震驚社會，20歲的洪姓男子攜帶3把刀進入捷運車廂，隨機攻擊乘客，遭砍傷的17歲高中生及27歲的長髮男許瑞顯，術後傷勢恢復良好，傷口沒有感染跡象，預計本週五能出院；而英勇制伏洪嫌的許男，因為左臉長達9公分及嘴唇3公分傷口，傷口過大留下疤痕，近日也在IG限時動態，PO自己臉部照，但還是開玩笑說「今天終於吃到泡芙了。」,無相符區域
台商遭中國以家人要脅利誘 淪共諜發展組織未遂判刑,2024/5/28 15:25,高雄,https://news.ltn.com.tw/news/society/breakingnews/4687090,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687090_1_1.jpg,〔記者鮑建信／高雄報導〕中國情治單位以家人要脅許姓台商返台後，涉嫌吸收在國安局任職的大學學弟，地院依發展組織未遂罪，判處他徒刑半年，高等法院高雄分院下午宣判，改判易科刑5月，緩刑3年。,無相符區域
人行道長青苔害市民摔傷 法院判基市府賠106餘萬,2024/5/28 15:05,基隆,https://news.ltn.com.tw/news/society/breakingnews/4687050,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687050_1_1.jpg,〔記者吳昇儒／基隆報導〕林姓男子於2021年3月間行經基隆市樂利二街62巷時，因人行道上長滿青苔濕滑，導致他後仰滑倒，造成左腰及下背部扭傷、拉傷、右腕部挫傷等傷害，更引發腰薦椎椎間盤突出復發。林男質疑基隆市政府未盡路面管理責任，請求國賠193萬餘元。基隆地院審理後認為，市府應賠償林男106餘萬元。,無相符區域
晴空匯電纜線短路導致緊急昇降梯、發電機失靈 火調人員直言很罕見,2024/5/28 15:03,新竹,https://news.ltn.com.tw/news/society/breakingnews/4687032,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687032_1_1.jpg,〔記者洪美秀／新竹報導〕新竹市晴空匯28層樓火警案引發高樓層火警救災問題，竹市消防局初步鑑定研判是因地下室電纜線短路引發火警，且因電纜線被燒掉，導致大樓緊急昇降梯及排煙機全部失靈，且電纜線燃燒產生含毒性氣體與濃煙透過煙囪效應往上竄升到各樓層，更讓351名住戶被迫困在家中或陽台14小時。,無相符區域
大雷雨中驚魂！台中、彰化大度橋女騎士失蹤 警消搜尋中,2024/5/28 14:56,彰化,https://news.ltn.com.tw/news/society/breakingnews/4687086,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687086_1_1.jpg,〔記者張聰秋／彰化報導〕銜接台中市與彰化縣的大度橋，今天上午驚傳46歲蘇姓女子失蹤。她在傾盆大雨中騎車外出後失聯，機車被發現在大度橋南下機車道旁，人卻失蹤。警方聯絡上家屬並展開搜尋，截至下午2點，仍未找到蘇女。,無相符區域
刑事局警政監林明佐涉「內鬼」案 身價上千億總裁等5人羈押,2024/5/28 14:35,台中,https://news.ltn.com.tw/news/society/breakingnews/4687067,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687067_1_1.jpg,〔記者張瑞楨／台中報導〕刑事警察局三線二星警政監林明佐涉嫌當「內鬼」，洩密包庇博弈與洗錢集團案，台中地檢署以他涉嫌財產來源不明罪等6項罪名聲押獲准後，本月22、23日持續搜索傳喚，共傳喚具有上千億元身價的博弈集團陳姓總裁（金主），以及史姓前記者等5人，並以犯組織犯罪條例、洗錢及賭博等罪嫌重大，有逃亡及串證、滅證等疑慮，向法院聲請羈押禁見獲准，包含林明佐在內，此案已經羈押7人。,無相符區域
「紙本假罰單」超商繳費流入詐團戶頭？ 警稱尚未受理類似案件,2024/5/28 14:33,台北,https://news.ltn.com.tw/news/society/breakingnews/4687021,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687021_1_1.jpg,〔記者劉慶侯／台北報導〕近期網傳有民眾懷疑自己收到的交通罰單是詐騙集團所偽造，倘若拿去超商繳費，錢便會直接流進詐團戶頭。警方表示，目前國內尚未受理類似的詐騙案件，網傳偽造交通罰單的細節亦有不合理之處，包括詐騙集團偽造交通違規資料的犯罪成本，以及利用超商代收款服務實施詐騙的可行性等，民眾若對交通罰單存有疑義，可向舉發或裁決機關查證。,無相符區域
跆拳道教練性侵猥褻11女童109次 二審改判26年,2024/5/28 14:21,台北,https://news.ltn.com.tw/news/society/breakingnews/4687033,https://img.ltn.com.tw/Upload/news/600/2024/05/28/phpQfPkgT.jpg,〔記者張文川／台北報導〕在新北市開設跆拳道館的呂姓跆拳道教練，利用指導女童學習的機會，性侵、猥褻還拍攝數百張不雅照，3年多犯案期間共犯案109次，有11名女童受害，其中2人遭性侵，9人遭猥褻親吻、摸胸及下體等，年紀最小僅7歲；一審新北地院依兒少性剝削罪、對未滿14歲女子性交罪等109罪，重判29年6月徒刑；二審高等法院今改認定為權勢性交猥褻罪、兒少性剝削罪，綜合改判26年有期徒刑。可上訴。,無相符區域
侵占3028萬課後照顧費 再興小學董座認罪繳交3000萬獲緩起訴,2024/5/28 14:03,台北,https://news.ltn.com.tw/news/society/breakingnews/4687022,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687022_1_1.jpg,〔記者陳彩玲／台北報導〕台北私立再興國小董事長張光正，涉嫌將家長支付的課後照顧課程費用收進自己口袋，16年來侵占3028萬元公款，另為掩飾開辦雙語課程的收入，避免遭裁罰，和再興國小校長楊珩等人製作不實財務報表，蒙騙台北市政府教育局，台北地檢署認定張光正等5人涉犯業務侵占、偽造文書等罪，但考量被告均坦承犯行，並主動繳回犯罪所得，予以緩起訴，條件是張光正需繳交3000萬至公庫，另4人各支付5至50萬不等。,無相符區域
新北刑大搗破行動毒品倉 查獲罕見28公斤喪屍毒品,2024/5/28 13:57,新北,https://news.ltn.com.tw/news/society/breakingnews/4686870,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686870_1_1.jpg,〔記者吳仁捷／新北報導〕新北刑大緝毒溯源，接獲情資發現活躍雙北的販毒集團將大量毒品藏放轎車及一處透天厝，密切監控搜索，在民宅內查獲約85公斤安非他命、K他命，更在新北市永和一處大樓停車場汽車內，查獲約28公斤罕見國外列管的喪屍毒品「依托咪酯」粉末，所幸及時查獲，避免近376萬人遭受毒害。,永和
「誰摔死了李新」郭新政等人挨告索償100萬 二審逆轉判免賠,2024/5/28 13:49,台北,https://news.ltn.com.tw/news/society/breakingnews/4686895,https://img.ltn.com.tw/Upload/news/600/2024/05/28/phpwfJevq.jpg,〔記者張文川／台北報導〕已故台北市前議員李新的前女友郭新政，被控於「誰摔死了李新」臉書粉絲專頁上發文，指國泰世華銀行莊姓女副總涉嫌配合前立委羅淑蕾漏蓋支票印章，國泰世華控告郭誹謗，已獲判無罪確定；但莊女對郭新政、主播盛竹如、自稱銀行員工的謝姓爆料男子求償100萬元，台北地院一審判郭新政、謝男連帶賠償40萬元，盛竹如免賠；但高等法院二審今逆轉認定郭新政已善盡合理查證義務，改判莊女敗訴，3人皆免賠。可上訴。,無相符區域
視察高樓火災搶救部署 陳其邁：救災任務安全第一,2024/5/28 13:44,高雄,https://news.ltn.com.tw/news/society/breakingnews/4687008,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4687008_1_1.jpg,〔記者蔡清華／高雄報導〕新竹大樓火警造成2名消防員英勇殉職，高雄市長陳其邁今（28）日上午視察第一大隊成功分隊，高樓火災搶救的戰術部署，了解相關車輛及裝備，並再次強調消防同仁出勤務必注意安全。,無相符區域
高醫大學生不滿男同學結交女友欲戳瞎雙眼 50萬和解判3年10月,2024/5/28 13:42,高雄,https://news.ltn.com.tw/news/society/breakingnews/4686866,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686866_1_1.jpg,〔記者鮑建信／高雄報導〕高雄醫學大學丁姓學生不滿蔡姓男同學結交女友，涉嫌持鋁棒等凶器攻擊蔡致重傷，被地院依重傷害未遂罪判刑4年10月，高等法院高雄更一審上午宣判，審酌他50萬元和解，從輕改判3年10月。,無相符區域
中國「網公」甜喊買虛幣 50歲婦暈船險被騙,2024/5/28 13:42,台中,https://news.ltn.com.tw/news/society/breakingnews/4686985,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686985_1_1.jpg,〔記者黃旭磊／台中報導〕台中市烏日區50歲李姓女子上網認識1名中國籍男子，雙方互以老公、老婆稱呼，李女被「網公」要求加入虛擬貨幣投資APP，還前往台中銀行龍井分行匯款2萬5千元欲「試水溫」，幸好員警接獲機警行員通知趕來阻詐，李女於銀行櫃檯打電話給對方卻連絡不上，驚呼「網公」怎麼消失了。,"烏日,龍井"
消促會：今年未過半 已11名公務員在任非自然死亡,2024/5/28 13:39,新竹,https://news.ltn.com.tw/news/society/breakingnews/4686891,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686891_1_1.jpg,〔記者洪美秀／新竹報導〕社團法人中華民國消防員工作權益促進會（簡稱消促會）今天指出，台灣這幾年發生多起職安事件，包括26日深夜，新竹市不幸有兩名消防人員殉職，今早新竹縣也有一名年僅25歲警察自殺，今年尚未過半已有11名公務員在任非自然死亡，包含7名警察自殺、1名書記官過勞死以及1名法官跳樓。,無相符區域
真「人民保母」！抓毒鴛鴦見8月大女嬰 悍警餵奶抱胸前12小時,2024/5/28 13:33,台中,https://news.ltn.com.tw/news/society/breakingnews/4686861,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686861_1.jpg,〔記者許國楨／台中報導〕台中市警方日前查獲一對涉嫌販毒黃姓夫妻檔，搜索過程中發現黃男與前妻所生8月大女嬰，由於該處所雜亂擁擠，又無其他親友協助照護，慓悍刑警見可愛女嬰嗷嗷待哺，瞬間融化充當起超級保母，細心呵護長達12小時，經通報社會局後交由社工安置，整個過程超暖心。,無相符區域
台中太平鐵皮工廠火警 民眾驚險「開火車」搶救畫面曝,2024/5/28 13:26,台中,https://news.ltn.com.tw/news/society/breakingnews/4686958,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686958_1_1.jpg,〔記者陳建志／台中報導〕台中太平區鵬儀路一間鐵皮塑膠工廠，27日清晨5點多突然起火燃燒，因工廠裡面存放塑膠製品和原料，火勢一發不可收拾，火勢、黑煙直竄天際相當嚇人，台中市消防局獲報出動40多人到場搶救，火勢約1個小時撲滅，所幸沒有人員傷亡，不過今天傳出火警時一名男子冒險從工廠開出客貨車想要搶救車子的畫面，當時車子已經起火，後來更是整輛車陷入火海，所幸男子及時下車逃生，讓旁觀民眾都捏了一把冷汗。,太平
大貨車開山路疑煞車失靈 衝入巷內撞毀民宅倉庫,2024/5/28 13:21,新北,https://news.ltn.com.tw/news/society/breakingnews/4686947,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686947_1_1.jpg,〔記者陸運鋒／新北報導〕楊姓男子昨天晚間駕駛大貨車，行經新北市新店北宜公路16.1公里處時，疑似煞車失靈，直接衝入一旁巷內撞進民宅倉庫，警消獲報趕抵，所幸沒有造成人員傷亡，詳細事故原因仍有待調查。,新店
台南正副議長賄選案一審無罪 檢方上訴,2024/5/28 13:18,台南,https://news.ltn.com.tw/news/society/breakingnews/4686862,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686862_1_1.jpg,〔記者王捷／台南報導〕台南正副議長賄選案，議長邱莉莉、副議長林志展等10人涉賄一審判無罪，台南地檢署於今天宣布提起上訴，認為原審有些不完備、用法尚有違誤。,無相符區域
竹縣25歲代理所長自戕亡 父任職台中副所長輪休中聞噩耗崩潰,2024/5/28 13:05,台中,https://news.ltn.com.tw/news/society/breakingnews/4686915,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686915_1_1.jpg,〔記者許國楨／台中報導〕新竹縣警局新城派出所25歲林姓代理所長，今天凌晨2點多在所內舉槍輕生，震驚警界，而其父親也長期在警界服務，目前任職台中警局某派出所副所長，據了解，他今天輪休中接到獨子自戕亡消息，先是不敢置信接著情緒崩潰，目前已由所屬分派員陪同他北上處理後事。,無相符區域
前台師大教授夏學理被控誣告、誹謗校長 二審仍判無罪,2024/5/28 12:47,台北,https://news.ltn.com.tw/news/society/breakingnews/4686820,https://img.ltn.com.tw/Upload/news/600/2024/05/28/phpULmtsD.jpg,〔記者張文川／台北報導〕前台灣師範大學表演藝術研究所教授夏學理，4年前指控台師大的教師招聘疑似黑箱，並向檢方告發校長吳正己涉偽造文書，台師大與吳正己認為夏學理所言不實，控夏涉加重誹謗、誣告罪，台北地檢署起訴後，一審台北地院判夏學理無罪；二審高等法院今仍認定夏學理是對可受公評之事發表合理評論，受言論自由保障，駁回檢方上訴，維持無罪。,無相符區域
貓星人亂跳誤觸感應爐 害剷屎官的家燒起來,2024/5/28 12:43,高雄,https://news.ltn.com.tw/news/society/breakingnews/4686899,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686899_1_1.jpg,〔記者黃佳琳／高雄報導〕洪姓女子和陳姓閨蜜一起養了4隻貓，貓咪平時在家中自由來去，想去哪玩就去哪，結果4隻貓咪中的其中1隻跑到廚房玩，不慎誤觸感應爐開關，導致爐面加熱發生火警，陳女被法官依失火罪判拘役30天，得易科罰金。,無相符區域
疑感情因素 新竹縣竹東警分局25歲代理所長輕生,2024/5/28 12:43,新竹,https://news.ltn.com.tw/news/society/breakingnews/4686595,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686595_1_1.jpg,〔記者廖雪茹／新竹報導〕新竹縣警察局竹東分局寶山鄉新城派出所25歲林姓代理所長，今天凌晨2點多在所內舉槍輕生，縣警局表示，初步了解疑似感情因素，無他殺嫌疑，全案調查中。在台中市擔任派出所副所長的林父突然接獲噩號哀痛不已，已北上新竹為獨子處理後事。,寶山
女同事當小三挨告辯遭性侵 「深情」訊息露餡,2024/5/28 12:34,屏東,https://news.ltn.com.tw/news/society/breakingnews/4686775,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686775_1_1.jpg,〔記者李立法／屏東報導〕黃姓男子多次在家中及汽車旅館與梁姓女同事「嘿咻」，楊姓人妻發現丈夫與梁女姦情後，蒐證向梁女提告求償百萬，梁女卻辯稱是遭黃男性侵，屏東地院發現梁女透過LINE傳給黃男的訊息內容「深情款款」，直接打臉梁女，認為梁姓侵害楊女配偶權，應賠償楊女40萬元，可上訴。,無相符區域
台北暴雨北科大路樹倒塌 女學生遭砸傷,2024/5/28 12:32,台北,https://news.ltn.com.tw/news/society/breakingnews/4686888,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686888_1_1.jpg,〔記者鄭景議／台北報導〕受鋒面影響，今日全台灣各地都有不小雨勢，位於台北市大安區的台北科技大學，今日上午10時許校內一棵路樹倒塌，砸毀一旁停在路邊的休旅車外，還有一名校內女學生遭波及，所幸女學生傷勢不重，警消抵達後表示不需送醫。,大安
高樓大火怎麼辦？台中市將採購70米高雲梯車,2024/5/28 12:31,台中,https://news.ltn.com.tw/news/society/breakingnews/4686758,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686758_2_1.jpg,〔記者蘇金鳳／台中報導〕新竹市一棟28層樓社區大樓大火，受困住戶最後靠民間吊車救出；民進黨台中市議員林德宇、曾威今天質詢指出，台中市高樓林立，要求市府一定要有預防措施，盤點既有資源，讓市民安心。台中市消防局長孫福佑表示，目前台中市有24輛雲梯車，2026年將採購70公尺高的雲梯車。,無相符區域
鋼鐵廠員工持長鐵棍打死同事 終局判決出爐,2024/5/28 12:21,台北,https://news.ltn.com.tw/news/society/breakingnews/4686751,https://img.ltn.com.tw/Upload/news/600/2024/05/28/php7uNt2d.jpg,〔記者張文川／台北報導〕高雄一家鋼鐵廠的男員工王煌榮，去年1月持鐵棍打死身體不適而未配合工作的林姓男同事，橋頭地檢署依傷害致死罪起訴，成為橋頭地院首件國民法官審理案件，國民法庭依傷害致死罪將王男判處9年徒刑；高雄高分院、最高法院皆維持一審判決，處9年有期徒刑定讞。,無相符區域
海巡檢警聯手 偵破大量非法動物用藥,2024/5/28 12:15,高雄,https://news.ltn.com.tw/news/society/breakingnews/4686821,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686821_1_1.jpg,〔記者洪臣宏／高雄報導〕海巡署接獲情資，有業者虛報走私夾藏非法動物用藥，經屏東地檢署組專案小組偵辦，兵分多路查扣非法動物用藥品共約6噸、市值約300萬元，成功阻止流入市面，為食安把關，涉案葉、王、黃3人遭羈押，全案今年起訴。,無相符區域
5億高中生婚姻無效訴訟 開庭重點「共同生活為目的」或覬覦財產,2024/5/28 12:03,台中,https://news.ltn.com.tw/news/society/breakingnews/4686777,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686777_1_1.jpg,〔記者張瑞楨／台中報導〕身價5億元賴姓高中生，與土地代書助理夏男的同性婚姻無效訴訟，今天再度開庭，但雙方當事人（賴母與夏男）未出庭，而是委由律師攻防，雙方功防重點在於兩人結婚，是否以共同生活的目的，還是夏男別有所圖，不過，開庭時間頗短，不到10分鐘，此案預計8月還要再開庭。,無相符區域
駕駛奇蹟輕傷！彰化貨櫃車急雨中翻覆 西濱車流回堵3公里,2024/5/28 11:52,彰化,https://news.ltn.com.tw/news/society/breakingnews/4686770,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686770_1_1.jpg,〔記者張聰秋／彰化報導〕今天上午9點左右，受鋒面影響，彰化縣下起滂沱大雨，台61線西濱快速道路北上171公里處發生貨櫃車自撞護欄側翻事故。駕駛僅受輕傷，拒絕送醫。事故占用外側車道及路肩，內側車道可通行，但因雨勢不斷，車速變慢，回堵約3公里。警方派員維持交通秩序，拖吊作業進行中，事故原因仍待調查。,無相符地區
新竹2勇消殉職再掀消防員組工會討論 侯友宜：全面性照顧同仁,2024/5/28 11:14,新北,https://news.ltn.com.tw/news/society/breakingnews/4686741,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686741_1_1.jpg,〔記者黃子暘／新北報導〕新竹市28樓大樓「晴空匯」火警造成2位消防員殉職，再度掀起消防員組工會議題的討論度，新北市長侯友宜今（28）日出席市政行程，席間就此議題受訪表示，他對2位消防弟兄殉職感到無限哀痛，消防同仁令人敬佩，不論是配備、制度、資源、經費、福利與權益，要給予全面性照顧，希望社會大眾給予更多力量支持消防同仁。,無相符區域
踹倒停車格內黃牌重機 男子被逮到全推「不知道」,2024/5/28 11:05,高雄,https://news.ltn.com.tw/news/society/breakingnews/4686726,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686726_3_1.jpg,〔記者洪臣宏／高雄報導〕網路社群「社會事新聞影音」今（28）日流傳一段影片，一名騎單車男子經過停放汽車格黃牌重機旁，出腳將它踹倒，愛車的車主怒報案提告，警方找到踢車陳男時，他竟辯稱「不知道」為何踹車，警方訊後送辦。,無相符區域
竹市晴空匯高樓火警初勘地下室電纜線短路釀禍 開放住戶返家取物,2024/5/28 10:31,新竹,https://news.ltn.com.tw/news/society/breakingnews/4686681,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686681_1_1.jpg,〔記者洪美秀／新竹報導〕新竹市28層樓的晴空匯火警案造成2名消防人員殉職及351人被迫離家疏散及110人需被安置，消防局今天上午公布晴空匯集合住宅火警初勘結果，研判是地下室一樓電纜線短路造成，同時上午10點起開放住戶返家取重要物品，同時今天與明天也會有消防人員待命，協助住戶返家取物。,無相符區域
